,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,SDSS9,JINGLEID,IDNUM,SDSSID,OBJID,SPECOBJID,PLATE,MJD,FIBERID,RA,DEC,Z,Z_ERR,DL,AGNCLASS,N2HA,O3HB,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,LOGMSTAR,LOGMSTAR_MAGPHYS,LOGMSTAR_MAGPHYS_ERR,LOGMSTAR_GRASIL,LOGMSTAR_WISE,LOGMSTAR_WISE_ERR,LOGMSTAR_CHANG,LOGMSTAR_CHANG_ERR,LOGMSTAR_MPAJHU,LOGMSTAR_MPAJHU_ERR,LOGMSTAR_BC03,LOGMSTAR_BC03_ERR,LOGMUST,CINDEX,AXISRATIO,INCL,PETRORAD_KPC,PETROR50_KPC,RE_R,LOGSFR_MPAJHU,LOGSFR_MPAJHU_ERR,LOGSFR_CHANG,LOGSFR_CHANG_ERR,LOGSFR_IRNUV,LOGSFR_IRNUV_ERR,LOGSFR_IRFUV,LOGSFR_IRFUV_ERR,LOGSFR_MAGPHYS,LOGSFR_MAGPHYS_ERR,LOGSFR_GRASIL,LOGSFR_NUVCE01,LOGSFR_NUVCE01_ERR,LOGSFR_NUVJRM,LOGSFR_NUVJRM_ERR,LOGSFR_FUVCE01,LOGSFR_FUVCE01_ERR,LOGSFR_FUVJRM,LOGSFR_FUVJRM_ERR,AIRX,FUVK,LOGL12UM,LOGMHALO_TEMPEL14,GROUPRANK_TEMPEL14,GROUPCLASS,MORPH_ZOO,MORPH_JINGLE,MORPH_TEMPEL14,DETFLAG_850,F850,F850ERR,SN850,F850_CORR,F850ERR_CORR,LOGL850,LOGL850ERR,F850_BEAM,LOGL850_BEAM,LOGL850ERR_BEAM,SN850_BEAM,LOGLIR_GRASIL,LOGLIR_MAGPHYS,LOGMDUST_GRASIL,LOGMDUST_MAGPHYS,FLAG_RXA,CO_APCOR,RMS_CO21,ICO21,FLAG_CO,LOGLCO21,LOGLCO21_ERR,SNCO21,ALPHACO_A17,ALPHACO_MW,LOGMH2,LOGMH2_ERR,LOGMH2_PRED,FIRST_FLUX,FIRST_FLUX_ERR,HIREFERENCE,HIFLAG,LOGMHI,LOGMHIMS,BDec,BDecerr,HA SNR,HB SNR,logMDust,logMDust uperr,logMDust lowerr,MPA LBdec,MPA LBdec err
58,58,58,58,86,86,J084325.99+025420.9,JINGLE80 ,80,2126-301-3-0078-0301,1237654605312950573,635137327143872512,564,52224,472,130.858324,2.905821,0.02605,1e-05,113.79728999999999,1,-0.44356890000000004,-0.5000001000000001,8.689537,8.748057000000001,8.58692,9.842139999999999,9.617,0.13499975,9.843933,10.195600500000001,0.048998438,9.87,0.099999905,9.896548,0.09103298,9.973202,0.18707222,8.254316000000001,2.4676442,0.31095195,73.44768,4.659361,2.1426830000000003,5.694642,-0.2196799,0.23251955,-0.493,0.18499999,-0.20554784,0.01691424,-99.0,-99.0,-0.28800000000000003,0.09999999400000001,0.5124016,-0.031517047,0.58372915,-0.24412514,0.022857602999999997,0.0,0.6123552,-0.23657201,0.029951345,1.5804981000000002,,9.085674000000001,11.728933,3,3,1,1,1,1,0.0125,0.0044,4.0,0.0121,0.0044,7.23556,0.15792526,0.0,0.0,0.0,0.0,10.449178,9.937016499999999,6.7529716,7.0523089999999975,0,0.92155695,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78,0.0,0.0,1,1,9.594547,-0.24759293,0.5159600973129272,0.018860561773180958,59.78040313720703,30.76712417602539,7.67715,0.072545,0.085132,0.6362048322271309,0.014495218702216234
59,59,59,59,88,88,J133514.79+250241.1,JINGLE81 ,81,5116-301-6-0215-0091,1237667448884756571,2527657730966054912,2245,54208,45,203.81165900000002,25.044749,0.02609,1e-05,113.975426,1,-0.38176876,-0.8169304000000001,8.760845,8.869251,8.723358000000001,10.372492999999999,10.19,0.05000019,10.359532000000002,10.497699,0.048815224000000004,10.36,0.07999992,10.401266,0.08868551,10.493519000000001,0.19999485,8.626942,2.5126781000000005,0.82954127,34.279118,5.677345,2.5807599999999997,4.8515489999999994,0.5045601,0.12459606,0.252,0.095000006,-99.0,-99.0,-99.0,-99.0,0.13699999999999998,0.027500003999999998,-0.0041615786,0.08635984,0.06407623,0.18752071,0.03384113,0.13672057,0.06340065,0.23804611,0.032634843,-99.0,,9.355785000000001,11.019413,1,2,1,1,1,1,0.0122,0.005,3.7,0.0113,0.005,7.2072115000000005,0.19216569,0.0099,7.149768400000001,0.25004834,1.7368422,10.12538,10.261024,7.562374,7.146128,2,0.910025,0.0021818000000000002,1.100076,1,8.407073,0.08479357,5.6147550000000015,2.9247349999999996,4.35,9.142472999999999,0.08479357,9.39,2.8282635,0.14164795,0,0,0.0,0.0,0.5890227556228638,0.021042224019765854,54.11070251464844,32.70931625366211,7.8035770000000015,0.033828,0.033878,0.7198458053093195,0.022401923467112145
60,60,60,60,89,89,J142653.06+005746.3,JINGLE82 ,82,1462-301-1-0610-0167,1237651752415789223,601233332537157632,534,51997,10,216.72111800000002,0.962874,0.02617,1e-05,114.33173000000001,1,-0.71242535,-0.017378756999999998,8.44758,8.507585,8.515413,9.520983,9.377,0.01,9.559991,9.988213,0.05109444,9.54,0.09000015,9.611229,0.088546276,9.549683,0.17011864,7.814722,2.3271773,0.23586278,78.551506,5.434675,2.4448214,6.867966,0.032000095,0.20817444,-0.068,0.095,-0.15308772,0.0072234636,-0.24888709,0.008744219000000001,-0.203,0.01,0.060619085999999996,-0.20065945,0.055148505,-0.24412514,0.038096007,-0.20760831,0.06304275,-0.2596373,0.04737758,0.6863294,3.3212147000000005,8.915357,12.180208,3,3,1,1,1,1,0.0071,0.0037,2.1,0.0063,0.0037,6.9561850000000005,0.25506184,0.0,0.0,0.0,0.0,10.119202,9.80209,6.8015246,7.0207752999999995,0,0.89717585,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13,0.0,0.0,1,1,9.567769,0.04678631,0.5196000933647156,0.030169645324349407,27.61635780334473,22.031877517700195,7.6163919999999985,0.054786,0.056701,0.5753227789838063,0.012509249755975295
61,61,61,61,93,93,J132323.00+334326.3,JINGLE85 ,85,4576-301-3-0536-0024,1237665128012840984,2378026556623710208,2112,53534,458,200.845852,33.723991,0.026739999999999996,1e-05,116.87158000000001,1,-0.4112727,-0.66137165,8.725978999999999,8.810031,8.596825,9.959137,9.652000000000001,0.06,9.6640625,9.820572,0.051032793,9.95,0.08500004,9.967542,0.089310646,9.838308,0.13522665,8.358545,2.7521172000000003,0.93282026,21.578310000000002,4.0950694,1.8224607,3.0148804,0.084790096,0.13232052,0.122,0.0975,-0.047931365999999996,0.005048347,-0.09822732,0.0043994086,-0.298,0.04,0.5375168,-0.16749108,0.14689372,-0.022276400000000002,0.04114369,-0.14874166,0.15903741,0.00432137,0.042999454000000006,1.4832762,4.5336123,9.164953,0.0,1,1,2,2,1,1,0.0037,0.002,1.9,0.0031,0.002,6.6672899999999995,0.28019,0.0074,7.0451603,0.1056392,4.111111,10.326841,10.001301,6.4572625,6.7213984,2,0.9579726000000001,0.0015493070000000002,0.3412886,1,7.9202924,0.11319007,4.0314755,2.8993627999999996,4.35,8.655691000000001,0.11319007,9.29,0.0,0.0,0,0,0.0,0.0,0.5668137669563293,0.02162868157029152,49.85322189331055,30.80641746520996,7.392821,0.038141,0.040726,0.6097423316318998,0.016508801806867247
62,62,62,62,95,95,J085408.51+002954.8,JINGLE88 ,88,1239-301-5-0088-0113,1237650796751356017,526969017236219904,468,51912,174,133.535472,0.498567,0.028210000000000002,1e-05,123.43145,1,-0.40222955,-0.33211142,8.736502999999999,8.7075615,8.679928,10.094816999999999,9.977,0.046500205999999995,10.042826,10.399851,0.049398000000000004,10.11,0.09499979,10.121233,0.08976126,10.2137575,0.16172865,8.685057,2.6471918,0.2939116,74.582275,4.6190333,2.0757446,5.069481,-0.072629906,0.24915564,-0.113,0.1375,0.039480206000000004,0.006299051999999999,-0.038459916000000004,0.0069829869999999995,0.032,0.04,0.42817740000000004,0.017033324,0.07099045,-0.036212165,0.028323552000000002,0.029383799,0.08117654,-0.026872147000000002,0.027720923999999997,0.95809764,3.9700384,9.230476,11.171935000000001,1,2,1,1,1,1,0.0145,0.0067,3.4,0.0136,0.0067,7.356901,0.21395388,0.0,0.0,0.0,0.0,10.398178999999999,10.053846,6.989977400000001,7.2907023,0,0.93638635,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,1,1,10.019903999999999,-0.074913025,0.4789049625396729,0.016956163570284843,60.365623474121094,31.95736694335937,7.881628,0.05491,0.058167,0.5788554359935497,0.015735336551272332
63,63,63,63,97,97,J133944.15+274635.2,JINGLE90 ,90,4649-301-2-0143-0038,1237665440982827046,2271013013030987776,2017,53474,265,204.93395900000002,27.776456,0.028210000000000002,1e-05,123.43145,1,-0.42992005,-0.67301345,8.704721000000001,8.807789999999997,8.639927,10.2285185,9.812000000000001,0.05249977,10.058778,10.611857,0.05004457,10.21,0.10500002,10.252410000000001,0.07984686,10.338595,0.13843673,7.786440400000001,2.4025235,0.9139363000000001,24.162827,8.843728,4.2412996,6.89571,0.54078007,0.23471710000000004,0.4320000000000001,0.09999999400000001,-99.0,-99.0,-99.0,-99.0,0.467,0.03750001,0.9321474000000001,0.2121876000000001,0.04529452,0.16136801,0.050917283,0.26481783,0.04248533,0.2121876000000001,0.050623283,-99.0,,9.566377000000001,11.564836,1,2,1,1,1,1,0.0215,0.0084,3.9,0.0191,0.0084,7.5043960000000025,0.19099861,0.0068,7.055871499999999,0.14050704,3.090909,10.65801,10.349472,6.851871000000001,7.507586,2,0.8286982,0.00535,0.816,2,8.381886,0.0,2.760001700000001,3.1820865,4.35,9.117285,0.0,9.54,0.0,0.0,1,1,9.771787,-0.4567318,0.5207826495170593,0.0245589166879654,39.14201736450195,25.22848701477051,8.166738,0.050866,0.050531,0.5716263687474518,0.0161797885073891
64,64,64,64,98,98,J114522.07-013354.5,JINGLE91 ,91,5973-301-2-0066-0227,1237671127514480867,370532429397518336,329,52056,405,176.341988,-1.565164,0.02835,1e-05,124.05691499999999,1,-0.44303057,-0.5056402,8.690128999999999,8.750034,8.498352,9.50336,9.322000000000001,0.07499981,9.39529,9.836687,0.059039608,9.57,0.11000013,9.547447,0.07903433,9.718397,0.15282439,7.962258,2.1010795,0.7685464,40.185905,3.9085305,1.9800695,3.647307,-0.2394799,0.26052886,-0.578,0.145,-0.31198263,0.009562633000000001,-99.0,-99.0,-0.358,0.055000007000000004,-0.10408129,-0.28399667,0.13362907,-0.24412514,0.076192014,-0.3098039,0.15953675,-0.26760623,0.08846739,0.5341028,,8.692979,13.211807,6,3,1,1,1,1,0.0,0.0016,2.4,-0.0003,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,9.954702000000001,9.692847,6.6368227,6.6365880000000015,0,0.9487165000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,0.0,0.0,0,0,0.0,0.0,0.45018038153648376,0.03748350590467453,26.544832229614247,13.467369079589846,7.416603,0.06164500000000001,0.059066,0.5997226494898785,0.02660648726417606
65,65,65,65,99,99,J134017.95+262058.3,JINGLE92 ,92,4670-301-4-0055-0250,1237665532245115130,2528876257328785408,2246,53767,382,205.074829,26.349553999999998,0.0284,1e-05,124.28033400000001,1,-0.30590922,-0.41246945,8.857755000000003,8.764099,8.763073,10.699659,10.47,0.01,10.519687,10.70396,0.048342500000000004,10.59,0.07999992,10.6253395,0.09629345,10.622908,0.20039389,8.453933000000001,2.8395882,0.21948965,79.72556999999998,10.514585,4.4657173,11.189392999999999,-0.018499905,0.37490243,-0.09300000000000001,0.19,0.1802127000000001,0.005673421,0.16117717,0.007280965,0.257,0.01,0.15598537,0.10380372,0.06497319,0.24551266,0.019740658,0.13033378,0.06755692,0.27875359999999993,0.020571845,1.1074455,4.27334,9.441326,11.719567999999999,1,2,1,1,1,1,0.0251,0.0082,5.0,0.024,0.0082,7.6095266000000015,0.14838395,0.0136,7.3628545,0.12454033,3.4871795,10.27135,10.351023,7.7225223,7.6702455999999986,2,0.7923778,0.00182,1.376,1,8.578475,0.0969072,4.8006980000000015,3.3077881000000002,4.35,9.313875,0.0969072,9.11,0.0,0.0,1,1,10.116382000000002,-0.5832776999999999,0.42617651820182795,0.04309480637311936,36.63262176513672,10.270605087280273,8.47926,0.053148,0.056291,0.6841388860823381,0.040060219838949584
66,66,66,66,100,100,J114359.62+002540.7,JINGLE93 ,93,5973-301-5-0077-0032,1237671129125814304,318758624241412096,283,51959,469,175.998435,0.427994,0.02868,1e-05,125.53175,1,-0.5451437,-0.29317477,8.585965,8.649369,8.526178,9.593014,9.412,0.01,9.531933,10.075321,0.06045135,9.59,0.07999992,9.690836000000001,0.08994627,9.74925,0.13766107,7.8743043,2.3745356,0.78976053,38.218727,5.060143,2.4431752999999996,4.4080997,0.1211501,0.25018972,0.107,0.0825,0.118454345,0.008216874,0.009322984,0.010537691,1.032,0.01,0.34219536,-0.05551733,0.05922197,-0.13076827,0.08803267,-0.08092192,0.06802203,-0.17392519,0.11019412,0.49758652,1.7029886000000003,9.06799,12.740363,1,2,1,1,1,1,-0.0016,0.0036,1.2,-0.0024,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,10.304436,10.001301,6.869909,6.7487307,0,0.9265049999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27,0.0,0.0,1,1,9.6006155,0.007601738,0.4660707116127014,0.033017598092556,30.35445785522461,15.94480037689209,7.729506,0.053191,0.05033,0.5357486636042744,0.021883299253517542
67,67,67,67,101,101,J131804.10+335118.2,JINGLE94 ,94,4576-301-3-0528-0286,1237665128012316958,2277729661012174848,2023,53851,124,199.517084,33.855077,0.028710000000000006,1e-05,125.66586000000001,1,-0.5929653,-0.20806439,8.542589,8.606832,8.532274000000001,9.507562,9.432,0.09000015,9.386666,9.866263,0.050932404,9.54,0.09500027,9.5573225,0.08725405,9.759262,0.17366667,8.201187,2.6079097,0.26598376,76.465164,4.258196,1.9676387,5.0065637,-0.48615990000000003,0.23488456,-0.593,0.125,-0.40041628,0.006698607,-0.46006846,0.009627004,-0.513,0.04249999,-0.052065365,-0.39794,0.07600153,-0.56863624,0.048254937000000005,-0.37675074,0.08272276,-0.56863624,0.048254937000000005,0.9476986999999999,3.6737206,8.768290499999999,0.0,1,1,1,1,1,1,0.0158,0.0047,3.9,0.0155,0.0047,7.429277000000001,0.13168929999999998,0.0,0.0,0.0,0.0,9.865437,9.621072999999999,6.427908,7.07225,0,0.9386148999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0,0,0.0,0.0,0.4764979481697082,0.0350642167031765,32.48769760131836,14.961019515991213,7.641189999999999,0.07418,0.08165700000000001,0.5778022227256358,0.0233369070673973
68,68,68,68,103,103,J125610.97+280947.4,JINGLE149,149,5087-301-6-0269-0111,1237667324334243951,2523232196009945088,2241,54169,329,194.045738,28.163169,0.028999999999999998,1e-05,126.96256000000001,1,-0.42551434,-0.7515156,8.70969,8.83432,8.702198,10.173563,10.08,0.09150028,10.199386,10.393727,0.048721243,10.24,0.08500004,10.240250999999999,0.09428501,10.356453,0.21899408,8.919544,2.4370232000000005,0.39920726,67.62434,3.5932836999999997,1.6545014,3.5908296,0.28231009999999995,0.14187679999999994,0.09699999999999999,0.1375,0.022810984,0.0031216976000000003,-0.010857482,0.0027702993,-0.023,0.030000001000000002,0.21014494,0.096910015,0.041692268,0.15533602,0.06985156,0.13672057,0.044380456,0.1986571,0.07146617,2.2734794999999997,5.9258456,9.355851,0.0,1,1,1,1,1,1,0.0083,0.002,4.2,0.006999999999999999,0.002,7.092960400000001,0.12408414,0.0067,7.073937,0.12315814,3.5263157,10.09812,10.256958000000001,7.3752070000000005,7.0576663,2,0.9633938,0.0018,1.268,1,8.561269,0.088427246,5.3408365,2.8887088,4.35,9.296669,0.088427246,9.26,3.1762502,0.14075655,0,0,0.0,0.0,0.5608786940574646,0.02497575432062149,51.6944808959961,24.932409286499023,7.887577999999999,0.022895,0.021905,0.7523664636743116,0.02724576283441913
69,69,69,69,104,104,J131958.56+340209.8,JINGLE95 ,95,4552-301-3-0183-0062,1237665024910491710,2277720315163338752,2023,53851,90,199.994007,34.036069,0.02912,1e-05,127.499275,1,-0.6416358,-0.20694555,8.501686,8.5908985,8.545879,9.486131,9.477,0.12749958,9.55492,9.89638,0.050855152,9.54,0.10500002,9.5491905,0.07579517,9.500515,0.16015929,8.089416499999999,2.9641821,0.8942280999999999,26.836273,4.23844,1.8112525000000002,2.4969923,-0.100169905,0.22753683,-0.32299999999999995,0.11749999,-0.47757182,0.009941651,-0.534932,0.014413381000000001,-0.5329999999999999,0.09250001599999999,-0.23438108,-0.49485004,0.10857362,-0.61978877,0.05428681,-0.48148605,0.11844395,-0.61978877,0.05428681,0.46589747,3.9334580000000003,8.556022,0.0,1,1,2,2,1,1,0.005,0.0018,3.3,0.0046,0.0018,6.914283999999999,0.1699413,0.0,0.0,0.0,0.0,9.812612,9.407391,6.5214148000000005,6.9564566999999995,0,0.971432,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,0.0,0.0,0,0,0.0,0.0,0.5049970149993896,0.018758205696940426,67.91013336181639,29.32401466369629,7.5455809999999985,0.053742,0.056799,0.4965655264777605,0.016254508681214815
70,70,70,70,105,105,J130125.07+284038.0,JINGLE163,163,4646-301-1-0022-0134,1237665427553124486,2264208685741926400,2011,53499,87,195.35448,28.677225,0.02915,1e-05,127.63348,1,-0.46861196,-0.73000723,8.66248,8.813646,8.740021,10.208917,10.29,0.01999998,10.247664,10.641406,0.049405172000000004,10.23,0.09500027,10.248379,0.08664656,10.345861,0.14989105,8.120596,2.0276992,0.9167576999999999,23.757242,9.825616,4.836826,8.408886,0.38261008,0.21731053,0.287,0.122499995,0.37904698,0.0050057564,0.30603987,0.005281069300000001,0.19699999999999998,0.027500003999999998,0.64099276,0.23804611,0.032634843,0.21484384,0.015888821,0.25042,0.034157995,0.22530927,0.018095603000000002,1.0723601999999999,3.8552632000000004,9.573322000000001,12.748188,1,2,1,1,1,1,0.015,0.0067,5.1,0.0133,0.0067,7.3762918000000015,0.21877992,0.0092,7.216228,0.10385303,4.181818,10.332778,10.381476,6.4922185,7.5236163000000005,2,0.77097696,0.00463,1.334,1,8.587819999999999,0.13845174,3.2404832999999997,2.919228,4.35,9.323219,0.13845174,9.42,0.0,0.0,0,0,0.0,0.0,0.5784182548522949,0.040347769856452935,27.34567832946777,16.83461570739746,8.174572999999999,0.045249,0.044066,0.6747727817132215,0.02331431871518517
71,71,71,71,107,107,J143245.52+015238.8,JINGLE97 ,97,1462-301-3-0620-0190,1237651753490186430,603565397152655360,536,52024,302,218.189683,1.8774689999999998,0.02978,1e-05,130.45291,1,-0.36129835,-0.7222215,8.785949,8.845495,8.723358000000001,10.002873,10.19,0.01,10.177075,10.280056,0.048304003,10.04,0.09000015,10.044872999999999,0.08558178,10.30481,0.19988528,8.649861999999999,2.3003560000000003,0.62785727,51.71975,5.696227599999999,2.6961017000000003,5.2161026,0.058320098,0.2644248,-0.418,0.2175,0.12374295,0.0066482997,0.05929934,0.009399248,0.267,0.01,0.53727037,-0.004364801,0.0350945,-0.09151498,0.053616602,0.0,0.039086506,-0.10237289999999999,0.06047138,0.6544270000000001,3.2115052000000004,9.182940499999999,11.837949,1,2,1,1,1,1,0.0259,0.0052,5.9,0.0258,0.0052,7.6830380000000025,0.087532215,0.0,0.0,0.0,0.0,10.060439,10.234011,6.2847857000000005,7.0409975000000005,0,0.9145700999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.0,1,1,9.977991000000001,-0.024882317,0.3927401900291443,0.030830796808004383,38.3890495300293,13.503689765930176,7.890811999999999,0.058424,0.060353,0.6059551512493266,0.030175273298981224
72,72,72,72,110,110,J125902.07+280656.3,JINGLE100,100,5087-301-6-0273-0026,1237667324334506010,2522172535873759232,2240,53823,570,194.758627,28.115665000000003,0.03141,1e-05,137.75949,1,-0.46494552,-0.795043,8.666378,8.83563,8.606571,9.933714,9.687000000000001,0.13000011,10.106761,10.55993,0.04919696,9.95,0.15999985,10.042474,0.13077831,9.904064,0.13112822,8.0791025,2.2655694,0.821451,35.110832,5.272232499999999,2.7696075,4.6045739999999995,0.5880901,0.23364717,0.5670000000000001,0.11500001,0.44319165,0.005722559,0.38355759999999994,0.007433935999999999,0.4320000000000001,0.017499998,0.54535395,0.3783979,0.027256975,0.38381538,0.012562236999999999,0.39967373,0.02768411,0.4048337,0.013678566999999999,0.84715426,3.0902328,9.559739,11.431364,1,2,1,1,1,1,0.0056,0.0028,2.0,0.0036,0.0028,6.8750563,0.33778459999999993,0.002,6.619783999999999,0.60801226,0.71428573,10.447796,10.472318,7.0657125,7.0845759999999975,2,0.91837496,0.0055,1.329,1,8.65155,0.1338425,3.3599975,3.2040086,4.35,9.38695,0.1338425,9.65,5.0623665,0.1809704,0,0,0.0,0.0,0.5636304020881653,0.02106461487710476,42.99086380004883,34.185569763183594,7.896789999999997,0.019748,0.019664,0.7011767097629139,0.015052211248434337
73,73,73,73,111,111,J142227.60+000332.5,JINGLE101,101,752-301-4-0481-0241 ,1237648704591167729,342408838604941312,304,51609,492,215.615035,0.059047,0.03167,1e-05,138.92653,1,-0.40959466,-0.6747064,8.727921,8.814836,8.721554,10.658712,10.18,0.01999998,10.505175,10.864804,0.048163936,10.62,0.09500027,10.754710000000001,0.092515945,10.374193,0.122339524,8.746332,2.2291203,0.5158746,59.76825,5.746688400000001,2.7236675999999997,4.875425,0.9992501,0.09533739,0.9570000000000001,0.1325,0.8253284,0.0016323873999999998,0.8042090999999999,0.0016842522,0.912,0.01,0.8135937,0.96707976,0.09416740400000001,0.9425041,0.010906938,1.0124154,0.09580646,0.9881128,0.011158646000000001,2.2425667999999996,4.526021,10.115295,0.0,1,1,1,1,1,1,0.067,0.0121,6.2,0.0614,0.0121,8.114249000000001,0.08558572,0.0226,7.6801895999999985,0.080709584,5.380953,10.819281,11.053463,8.104802000000001,7.7194970000000005,2,0.9307654000000001,0.0025706999999999995,4.7202682000000005,1,9.209209,0.04904552,12.545638,3.2671072,4.35,9.944609,0.04904552,9.97,19.396867999999998,0.14456005,1,1,9.634545,-1.0241671,0.5590773820877075,0.012674961239099504,95.29690551757812,49.75987243652344,8.384808,0.020461,0.019566,0.8385519120333573,0.022328111277012147
74,74,74,74,112,112,J131437.78+275044.0,JINGLE103,103,5087-301-6-0296-0052,1237667324336013364,2525517799514728448,2243,53794,452,198.657419,27.845567,0.03273,1e-05,143.68895,1,-0.35841167,-0.54461473,8.78955,8.789584,8.595417,10.003954,9.647,0.10500002,10.021453,10.28298,0.04905675,10.13,0.09499979,10.08441,0.09695339,10.176969,0.26755914,8.257755,2.6590423999999997,0.3356666,71.81300999999998,5.763726999999999,2.5464835,4.718846,-0.29377990000000004,0.28728265,0.057,0.2,-99.0,-99.0,-99.0,-99.0,0.012,0.0625,0.45064324,0.029383799,0.06494123,-0.13076827,0.12324572,0.07918126,0.065144174,-0.08092192,0.12034667,-99.0,,9.248372,0.0,1,1,1,1,1,1,0.0059,0.002,3.0,0.0055,0.002,7.095720299999999,0.15792528,0.0,0.0,0.0,0.0,10.259442,10.251882,7.167964,7.1003704,0,0.94253576,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,1,1,9.82195,-0.18200397,0.4458159804344177,0.03241109102964401,46.63581085205078,14.395441055297852,7.925541,0.029979,0.030467,0.6898077419310016,0.0332485325151263
75,75,75,75,114,114,J132122.24+255703.6,JINGLE105,105,5087-301-2-0308-0138,1237667322189316234,2526592847025563648,2244,53795,267,200.34269799999998,25.951017999999998,0.03345,2e-05,146.92793,1,-0.4481278,-0.8060444,8.684535,8.844533,8.677653999999999,10.031907,9.967,0.052500248,10.052178999999999,10.410179,0.049313300000000004,10.15,0.10500002,10.147469500000001,0.08381653,10.36397,0.17231439,8.420945,2.2755609,0.9477296999999999,18.772121,5.9134684,2.73592,3.7574773,0.12805009,0.2901135,-0.198,0.145,0.11889069999999999,0.009132105,0.020314172,0.009852668,0.052000000000000005,0.0175,0.26287538,0.09342169,0.049033247,-0.10237289999999999,0.032984387000000004,0.1105897,0.05386598,-0.10237289999999999,0.032984387000000004,0.6473488000000001,3.9340522000000004,9.205397,0.0,1,1,1,1,1,1,0.0042,0.0019,2.3,0.0037,0.0019,6.942921000000001,0.22301608,0.0,0.0,0.0,0.0,10.309789,10.177825,7.0186649999999995,7.0191164000000015,0,0.9361427,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,0.0,0.0,1,1,9.634298,-0.39760876,0.4771549999713898,0.03587566688656807,35.19118881225586,14.365760803222654,7.876246000000001,0.031489,0.033458,0.6117887088022012,0.033887442497875814
76,76,76,76,116,116,J133947.34+300725.7,JINGLE107,107,4623-301-2-0285-0096,1237665329322983520,2357696317066602496,2094,53851,225,204.947273,30.123825,0.03372,1e-05,148.14342,1,-0.335921,-0.7255688,8.818132,8.854687,8.757617999999999,10.820844000000001,10.42,0.06500006,10.602087,10.732478,0.04940419,10.81,0.09500027,10.741365,0.0954566,10.958882000000001,0.23495036,8.489616,2.7221849999999996,0.4350774000000001,65.24398000000001,12.843736999999999,5.102168,7.215425,0.6662600999999999,0.13461736,0.22699999999999998,0.17750001,0.34775952,0.012320877,0.2972844,0.010788576000000001,0.36200000000000004,0.024999991000000003,0.6746299,0.3424227,0.0690923,0.38738984,0.014239162,0.37291199999999997,0.07360924,0.42160395,0.014805493999999999,1.1160437,4.4012103,9.574909,12.7863455,3,3,1,1,1,1,0.0065,0.0087,2.6,0.0059,0.0087,7.1527275999999995,0.6404003,0.0073,7.2451982,0.17252794,2.5172415,10.577524,10.535927000000001,7.7877592999999985,7.8219065999999975,2,0.8746163,0.00209625,0.0,2,8.32627,0.0,,2.948248,4.35,9.06167,0.0,9.37,1.1721876,0.14379138,1,1,9.956482000000001,-0.86436176,0.5824220180511475,0.022319188341498368,63.88855743408203,28.588565826416016,8.374326,0.054407,0.056909,0.7771800899650705,0.025061158151287226
77,77,77,77,117,117,J143042.33+015253.2,JINGLE108,108,1462-301-3-0616-0073,1237651753489924169,602405686843828224,535,51999,179,217.676379,1.881447,0.0338,1e-05,148.50361999999996,1,-0.35934997,-0.78074664,8.788376,8.864846,8.684436999999999,10.51866,9.997,0.043999672000000004,10.279141000000001,10.843136999999999,0.04860137,10.49,0.10000038,10.587703,0.09752035,10.328777,0.1400289,7.867792,2.1775968,0.78110164,39.031525,11.175319,5.311193,7.5596055999999985,0.9806901,0.16662952,0.922,0.09499997,0.8229421999999998,0.0047398037,0.7616068,0.0058957281999999995,0.857,0.04250002,1.0768902,0.69983774,0.048543893,0.81822586,0.019800661,0.72345567,0.05254224,0.8481890999999999,0.020328678,1.0163822,3.1849644,9.969615,12.184286,1,2,1,1,1,1,0.0171,0.0077,4.7,0.013000000000000001,0.0077,7.497928,0.25723594,0.0,0.0,0.0,0.0,10.969119000000001,10.784261,7.477414,7.768786,1,0.82287407,0.0039469,1.6175407,1,8.801105999999997,0.11192493,4.0818744,3.2998288000000002,4.35,9.536507,0.11192493,9.95,5.793744,0.15310836,1,1,10.070232,-0.44842719999999997,0.5774878263473511,0.0211861189454794,49.326026916503906,32.70511245727539,8.28035,0.028529,0.028226,0.7166448972989825,0.018982002139578548
